area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
39037,5,812199,78,0,2022,A,,4,21,298714,201453,4967,278,14454,,1.31,1.08,0.7,1.11,1.38,0.66,0.66,,0,0.0,4,23.5,73638,32.7,75719,60.2,2065,71.2,21,8.2,1083,8.1
39039,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.94,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,812199,78,0,2022,A,N,20,0,0,0,0,0,0,N,1.28,0.0,0.0,0.0,0.0,0.0,0.0,N,4,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39043,5,812199,78,0,2022,A,,3,21,361731,194392,4559,329,17090,,0.62,0.55,0.43,0.51,0.51,0.78,0.78,,0,0.0,0,0.0,30414,9.2,2759,1.4,1262,38.3,31,10.4,1620,10.5
39045,5,812199,78,0,2022,A,N,10,0,0,0,0,0,0,N,1.27,0.0,0.0,0.0,0.0,0.0,0.0,N,2,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39047,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.65,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39049,5,812199,78,0,2022,A,,95,661,21993322,7532135,166835,640,33277,,1.05,0.81,0.85,0.97,0.97,1.04,1.04,,1,1.1,4,0.6,2867170,15.0,472913,6.7,15598,10.3,80,14.3,4166,14.3
39051,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.38,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39053,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,1.14,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39055,5,812199,78,0,2022,A,N,7,0,0,0,0,0,0,N,0.96,0.0,0.0,0.0,0.0,0.0,0.0,N,1,16.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39057,5,812199,78,0,2022,A,N,10,0,0,0,0,0,0,N,1.06,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-9.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39059,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.44,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39061,5,812199,78,0,2022,A,,69,363,11743724,3895265,65170,622,32322,,1.1,0.67,0.64,0.72,0.52,0.96,0.96,,5,7.8,52,16.7,2379161,25.4,603388,18.3,8324,14.6,44,7.6,2243,7.5
39063,5,812199,78,0,2022,A,N,4,0,0,0,0,0,0,N,0.89,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39065,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,1.59,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39069,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.63,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39073,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.73,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39075,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.28,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39077,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.61,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39083,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.67,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39085,5,812199,78,0,2022,A,N,17,0,0,0,0,0,0,N,1.09,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-5.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39087,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.43,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39089,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.22,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39091,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.43,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39093,5,812199,78,0,2022,A,N,14,0,0,0,0,0,0,N,0.89,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39095,5,812199,78,0,2022,A,,24,160,6600293,1813347,57674,793,41252,,0.94,0.77,1.16,0.94,1.06,1.51,1.51,,-1,-4.0,9,6.0,1618128,32.5,227447,14.3,31986,124.5,160,25.3,8348,25.4
39097,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.44,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39099,5,812199,78,0,2022,A,N,16,0,0,0,0,0,0,N,1.11,0.0,0.0,0.0,0.0,0.0,0.0,N,3,23.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39101,5,812199,78,0,2022,A,N,3,0,0,0,0,0,0,N,1.01,0.0,0.0,0.0,0.0,0.0,0.0,N,-2,-40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39103,5,812199,78,0,2022,A,N,9,0,0,0,0,0,0,N,0.77,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39109,5,812199,78,0,2022,A,,3,27,512151,244626,2736,368,19146,,0.51,0.62,0.48,0.56,0.29,0.79,0.79,,0,0.0,-1,-3.6,39020,8.2,10751,4.6,-20,-0.7,47,14.6,2447,14.7
39113,5,812199,78,0,2022,A,N,34,0,0,0,0,0,0,N,1.12,0.0,0.0,0.0,0.0,0.0,0.0,N,4,13.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39119,5,812199,78,0,2022,A,,5,40,569056,321990,5072,272,14138,,1.1,1.1,0.67,1.0,0.68,0.61,0.61,,0,0.0,13,48.1,90887,19.0,64927,25.3,956,23.2,-63,-18.8,-3303,-18.9
39121,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,1.49,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39123,5,812199,78,0,2022,A,N,3,0,0,0,0,0,0,N,1.06,0.0,0.0,0.0,0.0,0.0,0.0,N,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39131,5,812199,78,0,2022,A,N,3,0,0,0,0,0,0,N,2.23,0.0,0.0,0.0,0.0,0.0,0.0,N,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39133,5,812199,78,0,2022,A,N,6,0,0,0,0,0,0,N,0.7,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-14.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39135,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.54,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39139,5,812199,78,0,2022,A,,9,22,427804,191663,4630,371,19299,,1.32,0.43,0.38,0.41,0.48,0.87,0.87,,2,28.6,-6,-21.4,50286,13.3,18097,10.4,620,15.5,111,42.7,5776,42.7
39141,5,812199,78,0,2022,A,N,4,0,0,0,0,0,0,N,1.15,0.0,0.0,0.0,0.0,0.0,0.0,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39143,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.29,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39145,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.58,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39147,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.36,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39149,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.39,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39151,5,812199,78,0,2022,A,,32,126,2813504,1187240,24361,430,22359,,1.48,0.76,0.72,0.78,0.66,0.94,0.94,,3,10.3,10,8.6,413472,17.2,140618,13.4,5330,28.0,32,8.0,1654,8.0
39153,5,812199,78,0,2022,A,,45,223,6687571,2084707,58298,576,29933,,1.24,0.81,0.88,0.8,0.94,1.09,1.08,,3,7.1,6,2.8,539895,8.8,8001,0.4,17103,41.5,30,5.5,1559,5.5
39155,5,812199,78,0,2022,A,N,7,0,0,0,0,0,0,N,0.68,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39157,5,812199,78,0,2022,A,N,3,0,0,0,0,0,0,N,0.53,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39159,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.56,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39161,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.66,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39165,5,812199,78,0,2022,A,N,14,0,0,0,0,0,0,N,0.98,0.0,0.0,0.0,0.0,0.0,0.0,N,1,7.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39167,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.52,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39169,5,812199,78,0,2022,A,,5,28,535716,223481,2652,370,19247,,0.73,0.56,0.42,0.49,0.3,0.76,0.76,,-1,-16.7,1,3.7,58253,12.2,-19640,-8.1,-27,-1.0,34,10.1,1779,10.2
39171,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.93,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39173,5,812199,78,0,2022,A,N,9,0,0,0,0,0,0,N,1.16,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39175,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.74,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39999,5,812199,78,0,2022,A,,6,5,207642,58928,2261,773,40189,,0.11,0.03,0.02,0.02,0.03,0.88,0.88,N,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40000,5,812199,58,0,2022,A,,269,1424,42101033,27067796,198382,568,29562,,0.93,0.82,0.96,0.71,0.57,1.17,1.17,,2,0.7,162,12.8,5013946,13.5,2867009,11.8,-1895,-0.9,3,0.5,165,0.6
40005,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,1.31,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40009,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.53,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40013,5,812199,78,0,2022,A,N,3,0,0,0,0,0,0,N,1.1,0.0,0.0,0.0,0.0,0.0,0.0,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40017,5,812199,78,0,2022,A,,6,29,970079,587714,2148,645,33547,,0.7,0.77,1.15,0.71,0.24,1.51,1.51,,0,0.0,4,16.0,171430,21.5,62083,11.8,135,6.7,33,5.4,1707,5.4
40021,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.48,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40027,5,812199,78,0,2022,A,N,18,0,0,0,0,0,0,N,1.13,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40031,5,812199,78,0,2022,A,N,3,0,0,0,0,0,0,N,0.5,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40037,5,812199,78,0,2022,A,,3,4,66178,66178,749,318,16545,,0.77,0.19,0.14,0.15,0.15,0.7,0.7,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40039,5,812199,78,0,2022,A,N,3,0,0,0,0,0,0,N,1.26,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40047,5,812199,78,0,2022,A,,3,5,81736,62302,182,343,17833,,0.73,0.2,0.15,0.12,0.04,0.79,0.79,,0,0.0,-1,-16.7,27102,49.6,7668,14.0,-320,-63.7,152,79.6,7900,79.5
40049,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.51,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40065,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.65,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40071,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.69,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40073,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.71,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40079,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.83,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40093,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,1.65,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40095,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,2.62,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40097,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.86,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40099,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,1.14,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40101,5,812199,78,0,2022,A,N,4,0,0,0,0,0,0,N,1.09,0.0,0.0,0.0,0.0,0.0,0.0,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40109,5,812199,78,0,2022,A,,99,551,14744031,10058259,96475,515,26763,,1.35,1.09,1.03,0.92,0.99,0.95,0.95,,0,0.0,87,18.8,1326635,9.9,1028182,11.4,25473,35.9,-42,-7.5,-2185,-7.5
40115,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.55,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40117,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,1.29,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40119,5,812199,78,0,2022,A,,8,25,817768,583749,6933,640,33265,,1.56,0.7,1.03,0.81,1.63,1.5,1.5,,0,0.0,-1,-3.8,537322,191.6,330253,130.3,5444,365.6,436,213.7,22649,213.3
40121,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.82,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40125,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.3,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40131,5,812199,78,0,2022,A,,4,17,154547,151849,954,178,9273,,0.81,0.61,0.22,0.23,0.14,0.37,0.37,,0,0.0,2,13.3,10949,7.6,11257,8.0,98,11.4,-5,-2.7,-247,-2.6
40135,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.58,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40137,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.73,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40143,5,812199,78,0,2022,A,,85,566,19289978,11585368,69877,655,34061,,1.45,1.49,1.85,1.31,0.8,1.24,1.24,,4,4.9,50,9.7,1766629,10.1,893397,8.4,-11319,-13.9,1,0.2,68,0.2
40145,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.98,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40147,5,812199,78,0,2022,A,,3,7,186153,178382,827,530,27578,,0.92,0.35,0.35,0.4,0.19,1.02,1.02,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40999,5,812199,78,0,2022,A,,5,4,181898,91277,880,875,45475,,0.29,0.14,0.17,0.1,0.07,1.25,1.25,,0,0.0,0,0.0,-20481,-10.1,10305,12.7,5,0.6,-211,-19.4,-11003,-19.5
41000,5,812199,58,0,2022,A,,436,1975,64530413,55345377,1011038,628,32669,,1.01,0.95,1.0,0.81,0.75,1.05,1.05,,65,17.5,204,11.5,11980218,22.8,9982750,22.0,-375612,-27.1,57,10.0,2992,10.1
41003,5,812199,78,0,2022,A,,8,30,821871,736990,13958,534,27782,,1.07,0.75,0.7,0.78,0.81,0.95,0.95,,-2,-20.0,3,11.1,177459,27.5,178383,31.9,235,1.7,74,16.1,3841,16.0
41005,5,812199,78,0,2022,A,N,52,0,0,0,0,0,0,N,1.23,0.0,0.0,0.0,0.0,0.0,0.0,N,6,13.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41007,5,812199,78,0,2022,A,,9,32,645733,642578,9978,388,20179,,1.98,1.61,1.46,1.13,0.91,0.9,0.9,,2,28.6,4,14.3,23099,3.7,53494,9.1,-5934,-37.3,-40,-9.3,-2058,-9.3
41009,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.55,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41011,5,812199,78,0,2022,A,N,2,0,0,0,0,0,0,N,0.39,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41017,5,812199,78,0,2022,A,N,30,0,0,0,0,0,0,N,1.11,0.0,0.0,0.0,0.0,0.0,0.0,N,8,36.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41019,5,812199,78,0,2022,A,,5,19,415923,358672,6442,414,21513,,0.58,0.46,0.43,0.33,0.27,0.91,0.91,,1,25.0,3,18.8,71416,20.7,74700,26.3,-1376,-17.6,-4,-1.0,-245,-1.1
41027,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.28,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41029,5,812199,78,0,2022,A,N,22,0,0,0,0,0,0,N,1.09,0.0,0.0,0.0,0.0,0.0,0.0,N,4,22.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41033,5,812199,78,0,2022,A,,6,19,494031,476573,9133,496,25776,,0.89,0.6,0.72,0.55,0.52,1.2,1.2,,1,20.0,1,5.6,-293489,-37.3,-3465,-0.7,-3931,-30.1,-369,-42.7,-19225,-42.7
41035,5,812199,78,0,2022,A,,3,9,289985,242526,3072,631,32828,,0.52,0.36,0.51,0.37,0.21,1.45,1.45,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41039,5,812199,78,0,2022,A,N,37,0,0,0,0,0,0,N,1.12,0.0,0.0,0.0,0.0,0.0,0.0,N,5,15.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41041,5,812199,78,0,2022,A,,3,11,253556,240907,2752,440,22877,,0.6,0.57,0.59,0.48,0.28,1.02,1.02,,0,0.0,-1,-8.3,5766,2.3,-4453,-1.8,-4961,-64.3,29,7.1,1485,6.9
41043,5,812199,78,0,2022,A,N,8,0,0,0,0,0,0,N,0.83,0.0,0.0,0.0,0.0,0.0,0.0,N,3,60.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41047,5,812199,78,0,2022,A,,31,148,4159032,3824227,65224,540,28054,,1.04,0.85,0.88,0.83,0.72,1.03,1.03,,2,6.9,7,5.0,631292,17.9,592940,18.3,-32431,-33.2,57,11.8,2946,11.7
41051,5,812199,78,0,2022,A,N,132,0,0,0,0,0,0,N,1.34,0.0,0.0,0.0,0.0,0.0,0.0,N,18,15.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41053,5,812199,78,0,2022,A,,4,16,258269,258269,3590,303,15732,,0.71,0.7,0.51,0.44,0.32,0.71,0.71,,0,0.0,0,0.0,-339,-0.1,3908,1.5,-3077,-46.2,-9,-2.9,-516,-3.2
41057,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.38,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41059,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.17,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41065,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.37,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41067,5,812199,78,0,2022,A,,67,263,9232096,8103437,139723,674,35059,,1.23,0.81,0.71,0.63,0.55,0.87,0.87,N,10,17.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41071,5,812199,78,0,2022,A,,8,28,703786,653174,9586,489,25438,,0.89,0.69,0.71,0.52,0.42,1.04,1.04,,1,14.3,2,7.7,35298,5.3,36020,5.8,-9413,-49.5,-12,-2.4,-607,-2.3
41999,5,812199,78,0,2022,A,N,4,0,0,0,0,0,0,N,0.18,0.0,0.0,0.0,0.0,0.0,0.0,N,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42000,5,812199,58,0,2022,A,,967,5846,199374624,66513042,1880476,656,34106,,1.07,0.94,1.01,1.05,0.87,1.08,1.08,,107,12.4,661,12.7,56794697,39.8,7732857,13.2,202547,12.1,127,24.0,6609,24.0
42001,5,812199,78,0,2022,A,,4,9,187179,87412,1697,382,19877,,0.78,0.25,0.22,0.25,0.16,0.83,0.83,,0,0.0,1,12.5,42019,28.9,17850,25.7,306,22.0,44,13.0,2282,13.0
42003,5,812199,78,0,2022,A,,117,567,16189467,6167836,187027,549,28570,,1.36,0.81,0.67,0.91,0.81,0.83,0.83,,12,11.4,61,12.1,2645559,19.5,387029,6.7,5978,3.3,35,6.8,1825,6.8
42005,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.28,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42007,5,812199,78,0,2022,A,,7,14,214214,116062,4862,293,15210,,0.8,0.27,0.15,0.22,0.24,0.56,0.56,,-1,-12.5,-1,-6.7,6932,3.3,-4959,-4.1,241,5.2,27,10.2,1391,10.1
42009,5,812199,78,0,2022,A,N,1,0,0,0,0,0,0,N,0.35,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42011,5,812199,78,0,2022,A,N,18,0,0,0,0,0,0,N,0.86,0.0,0.0,0.0,0.0,0.0,0.0,N,2,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42013,5,812199,78,0,2022,A,N,8,0,0,0,0,0,0,N,0.97,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-11.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
